Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,DateAgg,Group,DE SeqNum,de_type,DocNum,DP Type,DP SubType,DP SeqNum,Date Filed
43807,3:19-cv-00404-wmc                       ,wmc,2019-05-17,,,555,2019-05-17,Prisoner Petitions,5,cmp                      ,1,cmp                      ,cmp     ,6,2019-05-17
43808,3:19-cv-00405-bbc                       ,bbc,2019-05-17,,2021-03-25,550,2019-05-17,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2019-05-17
43810,3:19-cv-00407-jdp                       ,jdp,2019-05-20,,2019-05-28,550,2019-05-20,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-05-20
43811,3:19-cv-00408-jdp                       ,jdp,2019-05-20,,2019-05-28,550,2019-05-20,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2019-05-20
43815,3:19-cv-00412-bbc                       ,bbc,2019-05-20,,2019-08-16,550,2019-05-20,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2019-05-20
43813,3:19-cv-00410-jdp                       ,jdp,2019-05-21,,2021-03-16,550,2019-05-21,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-05-21
43816,3:19-cv-00413-bbc                       ,bbc,2019-05-21,,2019-08-07,550,2019-05-21,Prisoner Petitions,13,cmp                      ,2,cmp                      ,cmp     ,14,2019-05-20
43821,3:19-cv-00417-jdp                       ,jdp,2019-05-21,,2021-06-09,550,2019-05-21,Prisoner Petitions,28,cmp                      ,1,cmp                      ,cmp     ,29,2019-05-20
43822,3:19-cv-00418-jdp                       ,jdp,2019-05-21,,2020-09-04,370,2019-05-21,Personal Property,6,cmp                      ,1,cmp                      ,cmp     ,8,2019-05-21
43823,3:19-cv-00415-wmc                       ,wmc,2019-05-21,,2020-03-11,440,2019-05-21,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2019-05-21
43832,3:19-cv-00420-wmc                       ,wmc,2019-05-23,,2022-09-29,550,2019-05-23,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2019-05-23
43845,3:19-cv-00427-jdp                       ,jdp,2019-05-28,,2021-03-03,550,2019-05-28,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-05-28
43849,3:19-cv-00431-jdp                       ,jdp,2019-05-28,,,550,2019-05-28,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2019-05-28
43857,3:19-cv-00436-jdp                       ,jdp,2019-05-28,,2019-07-15,550,2019-05-28,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2019-05-28
43852,3:19-cv-00429-wmc                       ,wmc,2019-05-29,,2021-11-10,550,2019-05-29,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2019-05-28
43854,3:19-cv-00430-jdp                       ,jdp,2019-05-29,,2020-07-23,550,2019-05-29,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-05-28
43859,3:19-cv-00438-bbc                       ,bbc,2019-05-30,,2019-10-03,550,2019-05-30,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2019-05-30
43869,3:19-cv-00440-bbc                       ,bbc,2019-05-31,,2019-09-09,550,2019-05-31,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2019-05-31
43871,3:19-cv-00442-jdp                       ,jdp,2019-05-31,,2020-03-31,550,2019-05-31,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2019-05-31
43875,3:19-cv-00443-jdp                       ,jdp,2019-05-31,,2019-07-15,550,2019-05-31,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-05-31
43880,3:19-cv-00451-wmc                       ,wmc,2019-06-03,,2021-03-24,550,2019-06-03,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2019-06-03
43882,3:19-cv-00453-bbc                       ,bbc,2019-06-03,,2019-12-03,550,2019-06-03,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2019-06-03
43889,3:19-cv-00455-jdp                       ,jdp,2019-06-03,,2019-07-02,550,2019-06-03,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2019-06-03
43897,3:19-cv-00461-bbc                       ,bbc,2019-06-03,,2019-10-10,550,2019-06-03,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-03
43893,3:19-cv-00457-wmc                       ,wmc,2019-06-04,,,550,2019-06-04,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2019-06-03
43921,3:19-cv-00464-bbc                       ,bbc,2019-06-06,,2019-09-10,550,2019-06-06,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2019-06-06
43936,3:19-cv-00468-wmc                       ,wmc,2019-06-07,,2020-03-11,440,2019-06-07,Civil Rights,25,cmp                      ,1,cmp                      ,cmp     ,26,2019-06-07
43944,3:19-cv-00476-wmc                       ,wmc,2019-06-12,,2019-06-26,550,2019-06-12,Prisoner Petitions,19,cmp                      ,2,cmp                      ,cmp     ,20,2019-06-12
43947,3:19-cv-00478-jdp                       ,jdp,2019-06-12,,2019-07-15,550,2019-06-12,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2019-06-12
43949,3:19-cv-00479-jdp                       ,jdp,2019-06-12,,2019-07-15,550,2019-06-12,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-06-12
43950,3:19-cv-00480-jdp                       ,jdp,2019-06-12,,2019-07-15,550,2019-06-12,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-06-12
43953,3:19-cv-00481-jdp                       ,jdp,2019-06-12,,2019-07-09,550,2019-06-12,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-12
43954,3:19-cv-00482-jdp                       ,jdp,2019-06-12,,2019-07-09,550,2019-06-12,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-06-12
43958,3:19-cv-00485-jdp                       ,jdp,2019-06-12,,2019-07-15,550,2019-06-12,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2019-06-12
43956,3:19-cv-00483-jdp                       ,jdp,2019-06-12,,2019-07-15,550,2019-06-12,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-12
43957,3:19-cv-00484-jdp                       ,jdp,2019-06-12,,2019-07-15,550,2019-06-12,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-12
43946,3:19-cv-00486-jdp                       ,jdp,2019-06-13,,2019-07-15,550,2019-06-13,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2019-06-13
43951,3:19-cv-00488-jdp                       ,jdp,2019-06-13,,2019-07-02,550,2019-06-13,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2019-06-13
43955,3:19-cv-00490-bbc                       ,bbc,2019-06-13,,2019-07-10,530,2019-06-13,Habeas Corpus,4,cmp                      ,1,cmp                      ,cmp     ,5,2018-11-19
43959,3:19-cv-00491-wmc                       ,wmc,2019-06-13,,,550,2019-06-13,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-06-13
43960,3:19-cv-00492-bbc                       ,bbc,2019-06-13,,2019-09-10,550,2019-06-13,Prisoner Petitions,20,cmp                      ,1,cmp                      ,cmp     ,21,2019-06-13
43962,3:19-cv-00494-wmc                       ,wmc,2019-06-14,,2022-11-15,550,2019-06-14,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2019-06-14
43963,3:19-cv-00495-jdp                       ,jdp,2019-06-14,,2019-07-15,550,2019-06-14,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-14
43964,3:19-cv-00496-wmc                       ,wmc,2019-06-14,,2020-07-01,480,2019-06-14,Other Statutes,9,cmp                      ,1,cmp                      ,cmp     ,10,2019-06-14
43965,3:19-cv-00497-wmc                       ,wmc,2019-06-14,,2020-08-18,550,2019-06-14,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-14
43966,3:19-cv-00498-jdp                       ,jdp,2019-06-14,,2019-07-15,550,2019-06-14,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-14
43975,3:19-cv-00504-jdp                       ,jdp,2019-06-17,,2019-07-15,550,2019-06-17,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-06-17
43977,3:19-cv-00503-slc                       ,slc,2019-06-17,,2021-04-30,550,2019-06-17,Prisoner Petitions,21,cmp                      ,1,cmp                      ,cmp     ,22,2019-06-17
43978,3:19-cv-00506-wmc                       ,wmc,2019-06-17,,,550,2019-06-17,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2019-06-17
43987,3:19-cv-00508-wmc                       ,wmc,2019-06-19,,,550,2019-06-19,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-06-19
43988,3:19-cv-00502-bbc                       ,bbc,2019-06-19,,2019-08-30,550,2019-06-19,Prisoner Petitions,29,cmp                      ,1,cmp                      ,cmp     ,30,2019-06-19
43989,3:19-cv-00509-jdp                       ,jdp,2019-06-19,,2023-02-14,550,2019-06-19,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2019-06-19
43992,3:19-cv-00512-wmc                       ,wmc,2019-06-21,,2022-11-30,550,2019-06-21,Prisoner Petitions,40,cmp                      ,1,cmp                      ,cmp     ,41,2019-06-21
44001,3:19-cv-00521-wmc                       ,wmc,2019-06-24,,2019-07-02,550,2019-06-24,Prisoner Petitions,23,cmp                      ,1,cmp                      ,cmp     ,24,2019-06-24
44010,3:19-cv-00524-jdp                       ,jdp,2019-06-25,,2019-08-21,550,2019-06-25,Prisoner Petitions,34,cmp                      ,2,cmp                      ,cmp     ,35,2019-06-25
44011,3:19-cv-00525-jdp                       ,jdp,2019-06-25,,2019-08-21,550,2019-06-25,Prisoner Petitions,34,cmp                      ,2,cmp                      ,cmp     ,35,2019-06-25
44020,3:19-cv-00528-wmc                       ,wmc,2019-06-26,,2022-09-09,550,2019-06-26,Prisoner Petitions,35,cmp                      ,1,cmp                      ,cmp     ,36,2019-06-26
44023,3:19-cv-00529-wmc                       ,wmc,2019-06-26,,2023-03-15,550,2019-06-26,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2019-06-26
44055,3:19-cv-00530-bbc                       ,bbc,2019-06-27,,2019-07-18,550,2019-06-27,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2019-06-27
44061,3:19-cv-00534-jdp                       ,jdp,2019-06-28,,2019-08-12,550,2019-06-28,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2019-06-28
44063,3:19-cv-00536-wmc                       ,wmc,2019-07-01,,2022-06-03,550,2019-07-01,Prisoner Petitions,21,cmp                      ,1,cmp                      ,cmp     ,22,2019-07-01
44069,3:19-cv-00542-wmc                       ,wmc,2019-07-02,,2022-11-21,550,2019-07-02,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2019-07-02
44070,3:19-cv-00543-bbc                       ,bbc,2019-07-03,,2021-05-28,550,2019-07-03,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2019-07-03
44080,3:19-cv-00551-wmc                       ,wmc,2019-07-08,,2019-08-12,550,2019-07-08,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2019-07-08
44094,3:19-cv-00556-bbc                       ,bbc,2019-07-09,,2020-02-28,550,2019-07-09,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2019-07-09
44097,3:19-cv-00557-wmc                       ,wmc,2019-07-09,,,550,2019-07-09,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2019-07-09
44111,3:19-cv-00564-wmc                       ,wmc,2019-07-11,,2019-08-23,550,2019-07-11,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-07-11
44116,3:19-cv-00571-bbc                       ,bbc,2019-07-12,,2019-08-28,550,2019-07-12,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2019-07-12
44117,3:19-cv-00569-bbc                       ,bbc,2019-07-12,,2019-08-26,440,2019-07-12,Civil Rights,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-07-12
44118,3:19-cv-00570-bbc                       ,bbc,2019-07-12,,2019-08-26,110,2019-07-12,Contract,12,cmp                      ,1,cmp                      ,cmp     ,13,2019-07-12
44122,3:19-cv-00575-wmc                       ,wmc,2019-07-15,,2022-12-02,550,2019-07-15,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2019-07-15
44125,3:19-cv-00576-wmc                       ,wmc,2019-07-15,,2019-08-21,550,2019-07-15,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-07-15
44127,3:19-cv-00578-wmc                       ,wmc,2019-07-15,,,550,2019-07-15,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2019-07-15
44151,3:19-cv-00585-wmc                       ,wmc,2019-07-18,,2020-07-22,550,2019-07-18,Prisoner Petitions,30,cmp                      ,1,cmp                      ,cmp     ,31,2019-07-18
44152,3:19-cv-00586-wmc                       ,wmc,2019-07-18,,2021-03-17,820,2019-07-18,Property Rights,12,cmp                      ,1,cmp                      ,cmp     ,13,2019-07-18
44163,3:19-cv-00594-bbc                       ,bbc,2019-07-22,,2019-10-18,550,2019-07-22,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2019-07-22
44166,3:19-cv-00596-wmc                       ,wmc,2019-07-22,,2020-03-05,376,2019-07-22,Other Statutes,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-07-22
44164,3:19-cv-00595-wmc                       ,wmc,2019-07-23,,2022-03-11,550,2019-07-23,Prisoner Petitions,20,cmp                      ,1,cmp                      ,cmp     ,21,2019-07-23
44171,3:19-cv-00602-wmc                       ,wmc,2019-07-23,,,240,2019-07-23,Real Property,6,cmp                      ,1,cmp                      ,cmp     ,8,2019-07-23
44176,3:19-cv-00604-bbc                       ,bbc,2019-07-24,,2020-11-16,550,2019-07-24,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-07-24
44178,3:19-cv-00605-wmc                       ,wmc,2019-07-24,,2020-12-18,550,2019-07-24,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2019-07-24
44183,3:19-cv-00609-jdp                       ,jdp,2019-07-25,,2021-01-06,550,2019-07-25,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2019-07-25
44181,3:19-cv-00607-jdp                       ,jdp,2019-07-25,,2021-05-03,550,2019-07-25,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2019-07-25
44182,3:19-cv-00606-bbc                       ,bbc,2019-07-25,,2019-09-10,550,2019-07-25,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2019-07-25
44188,3:19-cv-00611-jdp                       ,jdp,2019-07-25,,2021-10-19,870,2019-07-25,Federal Tax Suits,5,cmp                      ,1,cmp                      ,cmp     ,7,2019-07-25
44191,3:19-cv-00613-bbc                       ,bbc,2019-07-29,,2021-04-27,550,2019-07-29,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2019-07-29
44193,3:19-cv-00615-wmc                       ,wmc,2019-07-29,,2021-12-16,550,2019-07-29,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2019-07-29
44195,3:19-cv-00617-jdp                       ,jdp,2019-07-29,,2021-01-25,550,2019-07-29,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-07-29
44199,3:19-cv-00618-jdp                       ,jdp,2019-07-29,,2020-01-07,550,2019-07-29,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2019-07-29
